🌞央视频道,#genre#
欧洲电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live157/index.m3u8?proxy=true
Amc电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv017/index.m3u8?proxy=true
CINEMA-4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live069/index.m3u8?proxy=true
TRA体育4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv077/index.m3u8?proxy=true
车迷体育4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live201/index.m3u8?proxy=true
SMArt台4Gtv,http://xn--elt51t.azip.dpdns.org:5008/litv-longturn19/index.m3u8?proxy=true
罪案侦查4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live027/index.m3u8?proxy=true
霹雳布袋4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live145/index.m3u8?proxy=true
金光布袋4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live144/index.m3u8?proxy=true
nick动漫4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live032/index.m3u8?proxy=true
nick少儿4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live105/index.m3u8?proxy=true
MO-亲子4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live107/index.m3u8?proxy=true
DreamW4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live017/index.m3u8?proxy=true
LUXE-TV4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live121/index.m3u8?proxy=true
rock娱乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live080/index.m3u8?proxy=true
rock电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live138/index.m3u8?proxy=true
HItS电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live620/index.m3u8?proxy=true
magellan4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live123/index.m3u8?proxy=true
INULTRa4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live096/index.m3u8?proxy=true
LifeTime4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live029/index.m3u8?proxy=true
电影原声4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live031/index.m3u8?proxy=true
MTVLive4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live025/index.m3u8?proxy=true
PETClUB4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live110/index.m3u8?proxy=true
FUN娱乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live011/index.m3u8?proxy=true
韩国娱乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv016/index.m3u8?proxy=true
GLOBAL4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live112/index.m3u8?proxy=true
TV5mon4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live122/index.m3u8?proxy=true
TRACEU4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv082/index.m3u8?proxy=true
BLoomb4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live059/index.m3u8?proxy=true
FRANCE4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live146/index.m3u8?proxy=true
MEZZOl4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv083/index.m3u8?proxy=true
GINX_TV4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv053/index.m3u8?proxy=true
DW-之声4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live071/index.m3u8?proxy=true
历史频道4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live026/index.m3u8?proxy=true
国家地理4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live208/index.m3u8?proxy=true
东森购壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live047/index.m3u8?proxy=true
东森购壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv102/index.m3u8?proxy=true
东森购壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv102/index.m3u8?proxy=true
东森购贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live046/index.m3u8?proxy=true
东森购贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv103/index.m3u8?proxy=true
东森购贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv103/index.m3u8?proxy=true
东森购叁4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live048/index.m3u8?proxy=true
东森购五4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-live049/index.m3u8?proxy=true
中天新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv009/index.m3u8?proxy=true
中天新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/4gtv-4gtv009/index.m3u8?proxy=true
东森新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv152/index.m3u8?proxy=true
tvbs新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv072/index.m3u8?proxy=true
寰宇新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn14/index.m3u8?proxy=true
寰宇新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-litv-longturn14/index.m3u8?proxy=true
闽镜新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv075/index.m3u8?proxy=true
民视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv13/index.m3u8?proxy=true
中视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv074/index.m3u8?proxy=true
中视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv074/index.m3u8?proxy=true
华视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv052/index.m3u8?proxy=true
华视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv052/index.m3u8?proxy=true
台视新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv051/index.m3u8?proxy=true
中视闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv040/index.m3u8?proxy=true
中视闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv040/index.m3u8?proxy=true
华视闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv041/index.m3u8?proxy=true
华视闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv041/index.m3u8?proxy=true
台视闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv066/index.m3u8?proxy=true
寰宇闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv156/index.m3u8?proxy=true
寰宇闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv156/index.m3u8?proxy=true
tvbs闽南4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv073/index.m3u8?proxy=true
民视台湾4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv001/index.m3u8?proxy=true
民视第一4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv003/index.m3u8?proxy=true
民视旅游4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv07/index.m3u8?proxy=true
民视影剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv09/index.m3u8?proxy=true
民视综艺4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv004/index.m3u8?proxy=true
中视菁采4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv064/index.m3u8?proxy=true
中视经典4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv080/index.m3u8?proxy=true
公视戏剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv042/index.m3u8?proxy=true
闽南戏剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn22/index.m3u8?proxy=true
国际财经4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv104/index.m3u8?proxy=true
东森财经4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv153/index.m3u8?proxy=true
寰宇财经4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv158/index.m3u8?proxy=true
寰宇财经4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv158/index.m3u8?proxy=true
tvbs精采4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv067/index.m3u8?proxy=true
tvbs欢乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv068/index.m3u8?proxy=true
八大精彩4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv034/index.m3u8?proxy=true
八大综艺4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv039/index.m3u8?proxy=true
爱达娱乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv070/index.m3u8?proxy=true
靖洋戏剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv045/index.m3u8?proxy=true
靖洋卡通4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv057/index.m3u8?proxy=true
靖天卡通4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv044/index.m3u8?proxy=true
靖天综合4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv046/index.m3u8?proxy=true
靖天日本4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv047/index.m3u8?proxy=true
靖天欢乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv054/index.m3u8?proxy=true
靖天映画4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv055/index.m3u8?proxy=true
靖天戏剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv058/index.m3u8?proxy=true
靖天电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv061/index.m3u8?proxy=true
靖天育乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv062/index.m3u8?proxy=true
靖天国际4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv063/index.m3u8?proxy=true
靖天资讯4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv065/index.m3u8?proxy=true
龙华卡通4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn01/index.m3u8?proxy=true
龙华日韩4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn11/index.m3u8?proxy=true
龙华偶像4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn12/index.m3u8?proxy=true
龙华电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn03/index.m3u8?proxy=true
龙华洋片4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn02/index.m3u8?proxy=true
龙华戏剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn18/index.m3u8?proxy=true
龙华经典4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn21/index.m3u8?proxy=true
国会频壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv084/index.m3u8?proxy=true
国会频壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv084/index.m3u8?proxy=true
国会频贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv085/index.m3u8?proxy=true
国会频贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv085/index.m3u8?proxy=true
好消息壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv16/index.m3u8?proxy=true
好消息壹4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-litv-ftv16/index.m3u8?proxy=true
好消息贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv17/index.m3u8?proxy=true
好消息贰4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-litv-ftv17/index.m3u8?proxy=true
智林体育4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv101/index.m3u8?proxy=true
阿里郎台4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv079/index.m3u8?proxy=true
达文西台4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv018/index.m3u8?proxy=true
猪哥亮厅4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv006/index.m3u8?proxy=true
亚洲旅游4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv076/index.m3u8?proxy=true
亚洲旅游4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-4gtv-4gtv076/index.m3u8?proxy=true
美国之音4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv03/index.m3u8?proxy=true
半岛新闻4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv10/index.m3u8?proxy=true
影迷纪实4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-ftv15/index.m3u8?proxy=true
古典音乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv059/index.m3u8?proxy=true
客家电视4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv043/index.m3u8?proxy=true
华仁纪实4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv013/index.m3u8?proxy=true
时尚运动4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv014/index.m3u8?proxy=true
生活英语4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn20/index.m3u8?proxy=true
生活英语4Gtv,http://xn--elt51t.azip.dpdns.org:5008/of-litv-longturn20/index.m3u8?proxy=true
采昌影剧4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv049/index.m3u8?proxy=true
数位电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv011/index.m3u8?proxy=true
Amc电影4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv017/index.m3u8?proxy=true
TRA体育4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv077/index.m3u8?proxy=true
SMArt台4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-litv-longturn19/index.m3u8?proxy=true
韩国娱乐4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv016/index.m3u8?proxy=true
TRACEU4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv082/index.m3u8?proxy=true
MEZZOl4Gtv,http://xn--elt51t.azip.dpdns.org:5008/li-4gtv-4gtv083/index.m3u8?proxy=true
📺地方频道,#genre#
浙江：新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
之江纪录,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8?zzhed
绍兴文化,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
广州综合,http://tencentplaygzrb01.gztv.com/live/zonghes.m3u8
广州新闻,http://tencentplaygzrb01.gztv.com/live/xinwen.m3u8
广州竞赛,http://tencentplaygzrb01.gztv.com/live/jingsai.m3u8
广州影视,http://tencentplaygzrb01.gztv.com/live/yingshi.m3u8
广州法治,http://tencentplaygzrb01.gztv.com/live/fazhi.m3u8
广州南国,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
番禺电视,http://video.epaper.pybtv.cn:8080/live/rtmp_live_demo.flv
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8#http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd#http://live.hznet.tv:1935/live/live2/500k/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8#http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd#http://live.hznet.tv:1935/live/live3/500k/tzwj_video.m3u8
青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8?shandd
青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
烟台影视,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8
菏泽影视,http://live.hznet.tv:1935/live/live3/500K/tzwj_video.m3u8?shandd
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500k/tzwj_video.m3u8
🌞港台频道,#genre#
翡翠台,http://erp.giihgtidg.com:8080/live/jade01.m3u8
翡翠台,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=%E7%BF%A1%E7%BF%A0%E5%8F%B0
翡翠台,https://cdn.163189.xyz/live/fct4k/stream.m3u8
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
翡翠台,https://smt.1789.dpdns.org/smt3.2.1.php?id=Tvbjade
台湾台,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
环球电视,http://utv1.hqtvzb.com:9999/hls/world.m3u8
亚洲卫视,https://p2hs.vzan.com/slowlive/821481626725612419/live.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空卫视,http://vl15191373.imwork.net:8880/udp/239.93.0.156:2193
凤凰香港,http://ali.hlspull.yximgs.com/live/7532e23fe1350d23bf72e13b95954253.flv
凤凰香港,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=%E5%87%A4%E5%87%B0%E9%A6%99%E6%B8%AF%E5%8F%B0
凤凰资讯,http://ali.hlspull.yximgs.com/live/8803fa3dbc8b9adb24010f8fb5c44e02.flv
凤凰资讯,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=%E5%87%A4%E5%87%B0%E8%B5%84%E8%AE%AF%E5%8F%B0
凤凰中文,http://ali.hlspull.yximgs.com/live/e14bbe29079fd18a8e8b445ce7fcc3dd.flv
凤凰中文,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=%E5%87%A4%E5%87%B0%E4%B8%AD%E6%96%87%E5%8F%B0
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
凤凰香港,http://php.jdshipin.com:8880/smt.php?id=hkphoenix_twn
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.flv
凤凰资讯,http://php.jdshipin.com:8880/smt.php?id=phoenixinfo_hd
凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw2
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
動作电影,http://ali.hlspull.yximgs.com/live/6871dafc920a73e359888af4ea3eb1e8.flv
動作电影,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=CHC%E5%8A%A8%E4%BD%9C%E7%94%B5%E5%BD%B1
家庭电影,http://ali.hlspull.yximgs.com/live/7d1b72eb97316a2b539bb471c1d82c94.flv
家庭电影,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=CHC%E5%AE%B6%E5%BA%AD%E5%BD%B1%E9%99%A2
影迷电影,http://ali.hlspull.yximgs.com/live/d557f743cc2d9d0e6ed2b1883e67d1ff.flv
影迷电影,http://qwt.zhibotv.top:2016/%E5%85%A8%E7%BD%91%E9%80%9A.php?id=CHC%E5%BD%B1%E8%BF%B7%E7%94%B5%E5%BD%B1
18赛马台,https://ali.hlspull.yximgs.com/live/xiangjiaogemytv0318.flv
无线新闻,http://erp.giihgtidg.com:8080/live/wxxw01.m3u8?hls_ctx=5l3k567n
无线翡翠,http://erp.giihgtidg.com:8080/live/jade01.m3u8?hls_ctx=a08bsf11
Now体育,http://erp.giihgtidg.com:8080/live/nowxw01.m3u8?hls_ctx=1ia64w1
Now爆谷,https://ali.hlspull.yximgs.com/live/xiangjiaoge1116163133.flv
Now星影,https://ali.hlspull.yximgs.com/live/xiangjiaogef31fdg31g1gdg.flv
香港31台,https://cdn5.163189.xyz/live/rthk31/stream.m3u8
香港31台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
香港32台,https://cdn5.163189.xyz/live/rthk32/stream.m3u8
香港32台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
香港33台,http://cdn5.163189.xyz/live/cctv1/stream.m3u8
香港33台,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream04/streamPlaylist.m3u8
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
TVB J1,https://cdn3.163189.xyz/live/j1/stream.m3u8
TVB J1,https://cdn3.163189.xyz/live/j1/stream.m3u8
TVB J2,https://ali.hlspull.yximgs.com/live/xaigjiaogetvbplus01.flv
TVB J2,http://php.jdshipin.com:8880/smt.php?id=j2_twn
TVB J2,https://smt.1789.dpdns.org/smt3.2.1.php?id=j2_twn
VIUTV,https://smt.1789.dpdns.org/smt3.2.1.php?id=viu1_twn
VIUTV,https://cdn5.163189.xyz/live/viu/stream.m3u8
